business_id,attributes.RestaurantsTakeOut,attributes.GoodForKids,postal_code,categories,attributes.RestaurantsPriceRange2,attributes.WiFi,attributes.RestaurantsDelivery,stars
dF59gkEy4FcRBREppqNr0A,True,True,V7K 1C7,"Chinese, Restaurants",2,no,True,3.5
tliWLQ3EfaOqlwyYu0gAmA,True,True,V6J 1M9,"Breakfast & Brunch, Restaurants, Cafes, Food, Coffee & Tea",2,free,True,4.0
h4hJ1xxFmMPjhNpuPoFQNw,True,True,V6G 2M9,"Imported Food, Ethnic Food, Chinese, Specialty Food, Food, Restaurants",2,no,True,4.0
QTqbXOGwRJCyavINPVBRSw,True,False,V6B 1V5,"Japanese, Sushi Bars, Restaurants",1,no,True,4.0
X1zgjcFLzIQxng7J4xl-eg,True,True,V5R 5K6,"Restaurants, Asian Fusion, Seafood, Cajun/Creole",2,no,False,3.0
GCS3ZeLQ_H9xpVEbWH1PsQ,True,True,V3W 3M9,"Portuguese, South African, Fast Food, Restaurants, Barbeque, American (Traditional), Chicken Wings, African",2,no,False,3.5
V4PAaxKRgSE1-BvFLs9gKQ,True,True,V6E 1N2,"Himalayan/Nepalese, Restaurants",2,free,True,4.0
b8hOuhfKH_NSacq22pw8Sg,True,True,V5T 2R6,"Cafes, Food, Coffee & Tea, Restaurants",1,free,False,4.0
NWyAvEo2rDZg-1wU4GwJZQ,True,True,V6E 1A3,"Seafood, Restaurants",3,no,False,3.5
A8PvauadB3A5Yh7-a0JfLw,True,True,V7E 2Y4,"Restaurants, Mexican, Event Planning & Services, Gluten-Free, Caterers, Vegetarian",2,no,True,3.0
3ByjrLF8nyArUxvO6vqJCw,True,True,V6B 3L4,"Coffee & Tea, Restaurants, Comfort Food, Sandwiches, Food, Hungarian, Juice Bars & Smoothies, Cafes",1,free,True,5.0
99ehtrUI1DcFQMGzE4hKHQ,True,True,V3K 3N9,"Korean, Restaurants, Chinese",2,free,True,3.5
8mdGNEnMJMQqV8LcMpC1Vw,True,True,V6G 1C7,"Restaurants, Korean, Chinese",2,no,True,3.0
bJKqZi70hu8g_ctZAAxtJw,True,True,V5Z 1E9,"Food, Restaurants, Coffee & Tea, Breakfast & Brunch",2,free,False,3.5
ZzK99Z5oWteQVlBtdm9r1w,True,True,V6X 4J7,"Noodles, Chinese, Restaurants, Taiwanese",2,free,True,3.5
KegXVBaMI6qypE4ADDOSjw,True,True,V5Z 1A6,"Restaurants, Chinese",1,free,True,3.5
m1RAtwhe2MJU_rVidrbRXA,True,True,V5H 2B3,"Thai, Restaurants",2,no,True,3.0
AJOiPJPEei53qh94tG3jFw,True,True,V6X 3K1,"Restaurants, Dim Sum, Seafood, Chinese",2,free,True,3.0
9VPzKycFJAuq0C0GB1rPHQ,True,True,V6X 4E8,"Chinese, Food Court, Restaurants",1,free,False,4.5
Nk5Hsw1SlRF6I1HcY5EGdA,True,True,V7E 2Z6,"Waffles, Restaurants, Food, Bakeries",1,free,True,4.5
-RcVqtLDw3QwHbB_7Gw0MQ,True,True,V6Y 2C1,"Vietnamese, Noodles, Restaurants",1,no,False,3.5
nysLD22UJ5NF6xRttMOihw,True,False,V6R 2G2,"Middle Eastern, Mediterranean, Restaurants, Falafel",1,free,True,3.0
8_Luerj7LEVuSb5ll_7hlg,True,True,V6E 1M5,"Food, Desserts, Sandwiches, Bakeries, Restaurants",1,free,True,4.0
DwPBSFBswknGWHDNQ61tOg,True,True,V5N 4A9,"Indian, Food, Restaurants",2,free,True,3.0
djACjwqDbVWNDpvKpzUNFA,True,True,V4C 2L7,"Restaurants, Sushi Bars, Japanese, Asian Fusion",2,free,False,4.0
xLpF-epmxiju8UYeNuyIog,True,True,V3B 6J6,"Restaurants, Japanese",2,no,True,3.5
i8lJzKLD_pcDFWwl4cD0Aw,True,False,V6X 3P8,"American (New), Canadian (New), Restaurants",2,free,False,2.5
6Why_C0Ts_kw3Zd62VijHA,True,True,V3B 7K1,"Chinese, Restaurants",2,free,False,3.0
psiDEOaU5uS6REGJMVkUWw,True,True,V6Z 2Z4,"Pizza, Italian, Food, Restaurants, Ice Cream & Frozen Yogurt, Coffee & Tea, Desserts",2,free,True,3.0
KyRC-VxXOLWZSH3LwjlSxA,True,True,V3B 6S2,"Dim Sum, Chinese, Fast Food, Restaurants",2,no,True,3.0
YA2nxYti0P5RRtZpN3S4MQ,True,False,V6E 1B2,"Cocktail Bars, Canadian (New), Restaurants, Sandwiches, Bars, Steakhouses, Food Delivery Services, Food, American (New), Nightlife, Burgers",2,free,False,4.0
s-ciPczKx4EV4II8OT3gsQ,True,True,V5B 1S2,"Ice Cream & Frozen Yogurt, Fast Food, Restaurants, Food",1,no,True,2.0
F6mH0yQ-UGydvn0jqvjPXg,True,True,V5J 0A4,"Restaurants, Grocery, Food, Ice Cream & Frozen Yogurt, Delis",1,no,True,4.5
JoaCHPW7XMzZJDAjFKl3jg,True,True,V5N 1L4,"Food, Desserts, Food Trucks, Ice Cream & Frozen Yogurt, Food Stands, Restaurants",1,free,False,4.5
9UThLJTuOQPLcDCLx5BVqw,False,True,V5N 2T7,"Restaurants, Sushi Bars, Japanese",2,no,False,4.0
0RizLRPuPeUnCOWu94AAyQ,True,True,V6E 1C2,"Breakfast & Brunch, Comfort Food, Food, Nightlife, Lounges, Restaurants, Bars, Coffee & Tea",2,free,False,3.5
NensKn1MSVU_rm-1Y6WlFA,True,True,V5Y 1R4,"Sandwiches, Food, Cafes, Coffee & Tea, Breakfast & Brunch, Japanese, Restaurants",2,free,False,4.0
f5vqPrRhIOzt91gmnnZ82A,True,False,V6A 1G7,"Event Planning & Services, Bakeries, Coffee & Tea, Food, Caterers, Cafes, Restaurants",2,free,True,4.0
9PVhwcxOl_lmbIQJKtKZ_w,True,True,V3L 2B8,"Vietnamese, Restaurants",2,free,False,4.0
-rfxpW-yQOWm-ZkbM8C6pQ,True,True,V6A 1T6,"Asian Fusion, Dim Sum, Chinese, Restaurants",2,free,False,3.5
j7VmHg9M-eWZuDw-p4AIaA,True,True,V6X 3L4,"Japanese, Sushi Bars, Restaurants",3,no,False,4.0
lq0rcFfgZJfzo9UD8bjDuA,True,True,V5E 2W5,"Hot Pot, Food, Restaurants, Taiwanese, Vegan, Do-It-Yourself Food",2,no,False,3.0
jL0iu7Jj0lBDT9Fa1S4KZA,True,True,V6C 1A1,"Restaurants, Vietnamese",1,no,False,2.5
eaTfCs_yQKdjxJ6JcdV96g,True,True,V5G,"Delis, Latin American, Peruvian, Colombian, Restaurants",2,no,False,4.5
7XnemYpqDJkUWH6u4D_BdQ,True,False,V6A 2W1,"Japanese, Restaurants, Asian Fusion, Vietnamese",2,no,True,3.5
HW_LrQcGkW_ooKYGnl6htQ,True,True,V5H 2E6,"Korean, Restaurants",2,free,True,3.0
ERExev5XIiL3ShIlnHETQw,True,True,V6H 1H4,"Asian Fusion, Restaurants, Sushi Bars, Japanese",2,free,True,3.5
tdw3YB_dlFPlA42PGMfwSQ,True,True,V7J 1V2,"Local Flavor, Restaurants, Shopping, Cafes, Burgers, Breakfast & Brunch",2,no,False,4.0
MELmrubCowx8e3G68WTqgQ,True,True,V6G 2J6,"Noodles, Restaurants, Japanese, Ramen",2,no,True,4.5
dzQAMCjrl6sx7TyequGBQQ,True,True,V6B 4M3,"Restaurants, Delis, Sandwiches",1,free,False,4.0
A-3j3L4YtnQyRi73fIzfkg,True,True,V5X 3G9,"Sandwiches, Coffee & Tea, Desserts, Breakfast & Brunch, Food, Restaurants",2,free,True,3.5
Clw_6Sp9BVbyy94k640_aA,True,True,V5N 2A3,"Active Life, Playgrounds, Restaurants, Cafes",2,free,False,4.0
Z63CvMshIW9FjDRaFph3bg,True,True,V6A 4C1,"Coffee & Tea, Food, Burgers, Breakfast & Brunch, Korean, Restaurants, Vegan",2,free,True,4.5
V8bM35xa5m_s_I_RDwqbpA,True,True,V5Y 2A5,"Coffee & Tea Supplies, Coffee & Tea, Food, Cafes, Bakeries, Restaurants, Grocery, Sandwiches",2,no,False,4.5
x9msXdOxnOG6xYrelqbpxA,True,True,V6X 2M9,"Breakfast & Brunch, American (Traditional), Diners, Restaurants",2,free,True,2.5
Bo30wYCWWy5M9g1W7GQ5SQ,False,False,V6K 1N8,"Cafes, French, Restaurants",2,no,False,4.0
XbpaTAMi5G6FAkhsBJMUww,True,True,V6B 1L6,"Bubble Tea, Restaurants, Vietnamese, Noodles, Food, Food Court",1,free,False,3.0
5ING8UnazdVpslmYpuDWyQ,True,True,V3H 2C2,"Restaurants, Taiwanese",1,free,False,4.0
sDaallW8MfssNM9YELedeA,True,True,V6X 3W5,"Coffee & Tea, Food, Restaurants, Cafes, Desserts",1,free,False,4.0
mPjlslrVPe_xrof3WU7HCw,True,True,V4E 3G3,"Sushi Bars, Restaurants, Asian Fusion, Japanese",2,no,False,4.0
wfMhi8x1pgD-YEteA9Mobg,True,True,V6H 3R9,"Restaurants, Burgers",2,no,False,4.0
dPO65yVqcXagE8FUbPNruA,True,True,V5T 2W6,"Restaurants, Asian Fusion, Canadian (New), American (Traditional), Burgers, French",2,no,False,4.0
YRpH2pdJCUXns-raH4_M6w,True,True,V7P 3E5,"Restaurants, Sushi Bars",1,free,False,3.5
qJn3O2w3sZxQ0LtAneSMpA,True,True,V5N 4C5,"Cuban, Restaurants",2,free,True,4.0
2rRb62ldXtzADt07WtI0AA,True,True,V6C 2E7,"Japanese, Restaurants, Breakfast & Brunch, Noodles, Ramen",1,no,False,2.5
2CGaLRPYhZRyw_RZmkxCdg,True,True,V7T 0A5,"Restaurants, Chinese, Hot Pot",3,free,True,4.0
MjRHsIyZcYV0LpNhM6gbIg,True,True,V6E 1N1,"Food, Ethnic Food, Greek, Specialty Food, Restaurants",2,no,True,3.5
bb5obZjlI1KiJP8fSZDLRg,True,True,V3T 2W4,"Canadian (New), Restaurants, Vietnamese",2,free,False,2.5
myQTRg56EM2PP8hnvtUXuQ,True,True,V6B 2B7,"Food Stands, Hot Dogs, Japanese, Restaurants",1,no,False,4.0
bvlNPKcLDnbhrOo7h92z2g,False,True,V7M 2E4,"Restaurants, American (Traditional), Breakfast & Brunch, Tex-Mex",2,no,False,4.0
PTLgTysqhWpv5THtJabzQQ,True,False,V6J 1W9,"Chinese, Restaurants",4,free,False,2.5
Mfdo3zuB2P0xFQ40DLPaEQ,False,False,V6R 1P2,"Nightlife, Restaurants, Italian, Wine Bars, Bars",3,no,False,4.0
GrcSLZPjyrfi_-NhMICAbQ,True,True,V3T 1V8,"Nightlife, Bars, Canadian (New), Restaurants",3,free,True,4.0
zmyyHX_iDAitpHS5j54mhw,True,True,V3N 4R7,"Korean, Restaurants",2,free,True,3.5
5MnRr_uHnNDxvCcj0viYyQ,True,True,V3N 3N1,"Indian, Restaurants, Buffets",2,free,True,4.0
2pJArFo5pDgA1ykcX6N1eg,True,True,V3J 1N4,"Japanese, Restaurants, Sushi Bars",1,no,True,3.0
Nd7X0L2fKnPdqseYZP48Zg,True,True,V7H 0B5,"Restaurants, Food, Breakfast & Brunch, Vegan, Specialty Food, Health Markets, Gluten-Free, Juice Bars & Smoothies",2,free,True,3.5
25qkNxlePOqLuLNglVS40g,True,True,V7J 2A3,"Restaurants, Japanese, Sushi Bars",2,no,True,4.0
ruI0SYCYc5cPRa6ystVDhw,True,True,V6Z 1L4,"Thai, Restaurants, Caterers, Event Planning & Services",2,free,True,3.5
UmDELUApCI3O1kdJLfa_yw,True,True,V3C 3G5,"Restaurants, Thai",1,no,True,3.5
CgQaQ20n1IkLvbRAzhagJg,True,True,V6Y 2B7,"Desserts, Italian, Burgers, Canadian (New), Breakfast & Brunch, Food, Restaurants",2,free,False,3.0
5wdqTdKr06ufxc_HET3vjg,True,True,V5L 3W8,"Restaurants, Pizza, Italian, Steakhouses, Specialty Food, Food, Greek",2,no,True,4.0
TZ2fpNhNWH2tmFI-kIG_yw,True,True,V5T 3H9,"Vegetarian, Vegan, Mexican, Restaurants, Fast Food",1,free,False,4.0
S9qq5lPxLLNdlw8oTdaBDA,True,True,V6G 2L7,"Restaurants, Korean",2,no,True,3.5
N7znIWY-17_TlAPQ9F02Zw,True,True,V5H 2A9,"Ethnic Food, Chinese, Food Court, Noodles, Specialty Food, Imported Food, Food Stands, Food, Restaurants",1,no,False,4.0
raZ-NDBs9S1j9fPONh4fWw,False,True,V5Z 2W2,"Indian, Restaurants",3,no,False,4.0
6qT3oMoujGaJtpP3SkO5Hg,True,True,V6Z 1N3,"Restaurants, Chinese",3,free,False,3.0
nUEEjgDw9pf8onrNMm1h-Q,True,False,V6B 3A6,"Canadian (New), Lounges, Nightlife, Bars, Gastropubs, Burgers, American (Traditional), Restaurants",2,free,False,3.5
3IxvxZAETdX_eLALwjdfQA,True,True,V6E 3T3,"Canadian (New), Restaurants, American (New)",2,free,False,3.5
qAiqSvwLVPJHwGOaDVs2Bw,True,False,V6T 1Z4,"Canadian (New), Restaurants, Nightlife, Gastropubs, American (New), Sports Bars, Breakfast & Brunch, Burgers, Bars, American (Traditional)",2,free,False,2.5
m_Tu4PBV7adWCsuwOrCT8g,False,True,V6X 3P8,"Food, Buffets, Restaurants",2,free,False,2.5
uPF6u3WP44SM3MCQ4fh1NQ,True,True,V5G 3E3,"Dim Sum, Chinese, Restaurants, Seafood",2,free,False,3.0
37tErtGJD_1xA6575V3ISg,True,True,V5L,"Vietnamese, Restaurants, Japanese",1,no,True,3.0
IYyYpXSsD41g14_z-Zdtiw,True,True,V5L,"Thai, Restaurants",2,no,True,4.0
93dx1pRsq51nFRm9bvJVtA,True,True,V7A 1N6,"Canadian (New), Nightlife, American (New), Restaurants, Pubs, Burgers, Breakfast & Brunch, Lounges, Bars",2,no,False,3.5
b_tRWRrMwOjS4-LXHaSwwg,True,True,V5Z 2T9,"Japanese, Steakhouses, Restaurants",2,free,False,3.5
JkNcA29MXYMZr9vfC0IVcg,True,True,V5H 2E5,"Restaurants, Chinese",2,free,True,3.5
ER5I4Ss3fCbsNzDln0QguQ,True,True,V5A 2S8,"Japanese, Sushi Bars, Specialty Food, Food, Restaurants",2,free,False,3.5
qmsyJcl0it8do6NdqbsmsA,True,True,V3K 4Y1,"Vietnamese, Restaurants",1,free,False,3.0
AUBRwXtPavV6IhPHX4GRSQ,True,True,V6C 1S4,"Food Delivery Services, Restaurants, Bakeries, Cafes, Food",1,free,True,2.5
cI8qA_Ez7Ew1ilmMdVSe9A,True,True,V6M,"Coffee & Tea, Food, Cafes, Restaurants",2,free,False,4.0
JbKGr_gnGR3Gj6E6MUL3Tw,True,True,V5V 3P7,"Vietnamese, Restaurants",1,free,True,4.0
l0YNJqiMp_IHsdVVL3OnfA,True,True,V6X 3K5,"Restaurants, Chinese",2,no,False,3.5
oGs-M9tc1n-QaxUBUphGFg,True,True,V5T 1W1,"Restaurants, Noodles, Chinese",1,no,False,3.5
YELTadMx296u7_W1_A3mXw,True,True,V3K 3P5,"Restaurants, Korean",2,no,False,4.0
gj2yGgdtjxrxcvNzRiq8Yw,True,False,V6A 3A3,"Wineries, Food, Stadiums & Arenas, Canadian (New), Event Planning & Services, Party & Event Planning, Restaurants, Venues & Event Spaces, Arts & Entertainment",2,free,True,4.0
JgSGpSMHbGecAXs_o1rE_g,True,True,V6G 1C8,"Chinese, Restaurants, Dumplings, Bubble Tea, Food",2,free,True,4.0
BR_rIeZC0BSh7p2Appv-IQ,True,False,V3B 8A9,"Restaurants, Sports Bars, Sandwiches, Beer Bar, Pubs, Bars, Nightlife, Salad, Comfort Food",2,free,False,3.0
wTVzfhLOYUyd6wY9LJWC2w,True,True,V3K 3P4,"Soup, Thai, Restaurants, Salad",2,free,False,4.5
e_YCjTHisYL06BHUNhP8zA,True,True,V6B 1B4,"Restaurants, Cambodian, Vietnamese",1,no,False,3.0
wJALYqxOidjMBIjlfzpE_Q,True,True,V6T 1Z1,"American (Traditional), Restaurants, Active Life",1,free,False,4.0
4R_t9slc0HO0vpevm9Qsug,True,True,V7M 3K7,"Vietnamese, Restaurants",2,free,False,3.0
Z7el8tD1s7WF7p9J_D6BQg,True,True,V5T 2R6,"Breakfast & Brunch, Caribbean, Coffee & Tea, Restaurants, Food, Cafes",1,free,False,3.5
GKNwuNB77dAs6EAXiBb6Vg,True,True,V5L 4T9,"Noodles, Restaurants, Chinese, Vietnamese",1,no,False,4.0
k7-oClu97qColM6BcCaQMw,True,False,V6G,"Italian, Pizza, Restaurants",2,no,True,4.0
tpbj_b1MWaLd8cVjJl5u-w,True,True,V6K 2G2,"Food, Restaurants, Fast Food, Ice Cream & Frozen Yogurt",1,no,True,3.0
OzgQESSaSPFyTyGADifzYg,True,False,V6M 1Y8,"Food, Cafes, Coffee & Tea, Restaurants, Soup, Coffee Roasteries",2,free,True,3.5
bCcEVbCMLDBBCD3-CAE91g,True,True,V6B 2X6,"Restaurants, Sandwiches, Coffee & Tea, Soup, Food",1,free,False,4.5
-naJRqkmbos0UeWApfEvtw,True,False,V6B 5T4,"Nightlife, Gluten-Free, Pizza, Restaurants, Lounges, Champagne Bars, Bars",2,free,True,4.0
nHZJhwApVK6q_CTLFZ7mjQ,True,True,V6X 0M6,"Burgers, Restaurants, Fast Food",1,free,True,2.5
I3MqOlbmCYymO81Z3RF6aQ,True,True,V6X 2X9,"Restaurants, Mexican, Fast Food, Vegetarian",1,free,True,4.0
NBiBIk83cYjWnFS8QTJWyg,True,True,V6B 3G7,"Sushi Bars, Restaurants",2,no,True,4.5
FyCYxlexC86eKkQCIu2ORQ,True,True,V6B 1L1,"Coffee & Tea, Local Flavor, Food, French, Sandwiches, Restaurants, Bakeries",1,free,True,3.5
_OfAq8W9clDTta_YesbcbQ,True,True,V7M 1H1,"Gluten-Free, Breakfast & Brunch, Canadian (New), Restaurants",2,no,True,3.5
02cGvRTfVXeHWYkoiyj6wA,True,True,V6B 1M1,"Restaurants, Japanese",2,free,True,3.5
oAv2XW5i-w3A-pESAu1Abw,True,True,V6Z 1B7,"Fast Food, Mexican, Restaurants",1,free,True,3.0
usO5eH44mmub9p_pH95OkQ,True,True,V6J 4Z9,"Indian, Restaurants",2,free,False,4.5
lZS_jyfOC-auevtdf3TG9g,True,True,V3E 3G8,"Sushi Bars, Japanese, Restaurants",2,no,False,3.5
yOUoeeNi_s6N3VZDC3EkRA,True,True,V5H 4M1,"Japanese, Restaurants, Sushi Bars",1,no,True,2.5
aSMBUzjAm5Klq05Pgdx8DA,False,True,V7R 4J1,"Canadian (New), Restaurants",2,free,False,4.0
aF8kRMM0ehoqwM82yH6Zvw,True,True,V6J 5L8,"Restaurants, Food, Bakeries, Coffee & Tea, Desserts, French",1,no,False,4.0
1GmSoP4oLdwgoYcesdy7zw,True,False,V6J,"Music Venues, American (Traditional), Pizza, Pubs, Restaurants, Comfort Food, Arts & Entertainment, Nightlife, Lounges, Breakfast & Brunch, Canadian (New), Bars",2,free,True,4.0
h53WO8lSukfQjXWWvr4rKg,True,True,V6Z 2R6,"Japanese, Restaurants, Sushi Bars",2,no,True,3.5
AvXuNZzf_fjXyABZX_rzYA,True,True,V6C 0B2,"Cafes, Restaurants",1,free,True,3.5
En1z8WajA_9AnXE90ElJ1Q,True,True,V3B 6J6,"Food, Restaurants, Breakfast & Brunch, Caribbean",2,free,False,4.0
g2H-Ml9RJp3aHzdAr8Mkwg,True,True,V6B 6N9,"Chinese, Barbeque, Noodles, Restaurants",1,no,False,3.5
eMc9aC2bOCCTUDBnDqaulA,True,True,V3T 4H4,"Korean, Restaurants",2,free,True,3.5
NBka9Zh1CPmi1Y2lNFkmQw,True,True,V6X 1A7,"Sushi Bars, Japanese, Restaurants",1,no,False,3.5
AH3xWpzr0FftGx_SKcAzUg,True,True,V6H 3R9,"Restaurants, Ice Cream & Frozen Yogurt, Food, Pizza",1,no,False,4.0
3eolNllUFeBWP-jSzcHDag,True,True,V3H 2C1,"Restaurants, Korean",2,free,False,3.5
c77s0MVRgoHr_KfaWBtiFw,True,True,V3K 3V9,"Nightlife, Tapas Bars, Wine Bars, Asian Fusion, Breakfast & Brunch, Restaurants, Seafood, Bars, Lounges",2,free,False,3.5
7u6FHRxx0JMA087sPjaXRQ,True,True,V7V 1H9,"Food, Sandwiches, Coffee & Tea, Restaurants, Bakeries",2,no,True,3.5
sDbsUbbquX8SSQNyzB-fVQ,True,True,V5V 3E1,"Restaurants, Chinese",1,free,True,2.0
VykKYBr0UsoHSh8_iVGK2A,True,True,V6B 1V5,"Restaurants, Fast Food, Pizza",1,free,True,2.5
RucJX2RwCHsUeawze7pawA,True,True,V6M 4J7,"Restaurants, Chinese",2,no,False,2.5
VHInGyn-LncgWh0JJJkGyQ,True,True,V5P 3Y8,"Pakistani, Middle Eastern, Halal, Restaurants",2,free,True,4.0
QPy2vwjdk7y5humuTq5m4w,False,False,V6E 1V8,"Specialty Food, Wine Bars, Mediterranean, Food, Bars, Nightlife, Italian, Restaurants",2,free,False,3.0
eklI9ibxTgQ4Tx5VsoP2Uw,True,True,V6E 1M5,"Japanese, Sushi Bars, Restaurants",2,no,True,3.5
y7_33jucQRo37eQEshPeMQ,True,True,V6V 2L3,"American (Traditional), Cafes, Italian, Seafood, Steakhouses, Diners, Restaurants, French",2,free,False,4.5
aGEaKx1jbVyQxeMumKYMHQ,True,True,V7E 3A2,"Restaurants, Greek",2,no,True,4.0
kRkcKra9sSwbB9RSMf1m2Q,True,True,V5L 3Y3,"Pizza, Specialty Food, Italian, Food, Restaurants",2,free,True,3.5
ClOKH5gSKHElP0wY1oA4gQ,True,True,V5L 3W7,"Fish & Chips, Canadian (New), Restaurants",1,free,True,3.5
hd-QxjFvnL-_-A2_v0toKw,True,True,V3H 5B7,"Cheesesteaks, Burgers, Poutineries, Fast Food, Restaurants",2,free,True,3.5
KaCnZWL4urwTtj2Cw4jEXA,True,True,V7M 2G9,"Asian Fusion, Food, Ethnic Food, Chinese, Restaurants, Specialty Food, Imported Food",2,no,True,3.0
HwshBcGdHULKiEBAb_fTWQ,True,True,V6X 4B7,"Asian Fusion, Restaurants, Sushi Bars, Japanese",2,free,False,3.5
7pF-b2RxtFhVXk6k2ue1HQ,True,True,V4C 7A2,"Restaurants, Pizza",1,no,True,3.5
ki6qk2hoNS_HagBz3LEZuw,True,True,V5V 4B9,"Restaurants, Sports Bars, Burgers, Bars, Food, Nightlife, Beer Bar, Breweries",2,no,True,3.0
1Ka2vC_502vd2lAs3eq3tw,True,True,V3L 2B8,"Burgers, Breakfast & Brunch, Restaurants, Asian Fusion, Food",1,no,False,4.5
mkp0Va3Vc6M98d11xAy8aA,True,True,V7J 3S8,"Breakfast & Brunch, Restaurants, Burgers, Canadian (New)",2,free,False,2.5
jKO4Og6ucdX2-YCTKQVYjg,True,False,V6C 3E1,"Canadian (New), Cafes, Gastropubs, Lounges, Nightlife, Cocktail Bars, Bars, Food Delivery Services, Food, Restaurants",2,free,False,4.0
w5upfSHsC71wU9vI0irCTQ,True,True,V5V 3C2,"Indian, Event Planning & Services, Fast Food, African, Restaurants, Caterers, Mediterranean",2,free,True,4.0
2ANDBIhkoO4SS07RK2GDyg,True,True,V6C 3N8,"Gluten-Free, Vegan, Salad, Vegetarian, Juice Bars & Smoothies, Fast Food, Food, Ice Cream & Frozen Yogurt, Restaurants",1,no,True,3.0
q37bXpyCcbnKTomKPjxP_w,True,True,V3R 3W7,"Sushi Bars, Restaurants, Japanese",2,free,False,4.0
JbxUkIp2te8UyRyNtdUaRA,True,True,V5H 4L8,"Salad, Ice Cream & Frozen Yogurt, Vegetarian, Restaurants, Fast Food, Food, Juice Bars & Smoothies",1,free,True,4.0
VMTKdTICNrTQdzbgzIbH3Q,True,True,V5V 3P6,"Pizza, Breakfast & Brunch, Restaurants, Gluten-Free",2,free,True,4.0
AWoH0T6B3CMtbN_KI1FpoA,True,True,V3C 3H1,"Persian/Iranian, Restaurants",1,no,True,4.0
ZhOsv4f2cTw8n3K4BgHAAw,True,True,V6B,"Food, Vegetarian, Sandwiches, Restaurants",2,free,True,3.0
NEtaScmF4JcWabnjAOQALw,True,True,V7A 5E2,"Chinese, Coffee & Tea, Restaurants, Food",2,free,False,4.0
AYSYKk-ar_O7PJtyfc6bYg,True,False,V7A 1W6,"Cocktail Bars, Bars, Nightlife, Restaurants, Pubs, Canadian (New)",2,free,False,3.0
RebF7tDvVUVW4Ma5Is7CBA,True,True,V3C 3L8,"Ramen, Japanese, Noodles, Restaurants",1,no,False,4.0
4v3pz8_xyIsmX1EAX-AQLA,True,True,V6M 2V7,"Delis, Sandwiches, Kosher, Restaurants",2,free,False,3.5
bayiCdTDbT6GovGl1ZNRSQ,True,True,V5P 3V4,"Seafood, Restaurants, Chinese",2,free,True,2.5
Wwan6DSp1PCipKCHCltx2w,True,True,V6B 1Y7,"Fast Food, Burgers, Restaurants",1,no,True,3.0
9GdEizp2fvrEU-qnfRDGQQ,True,True,V6T 1Z1,"Pakistani, Sandwiches, Restaurants, Indian",2,free,False,4.0
Wt0FJhWfiPZOosmPatAvXQ,True,True,V6A 2V8,"Nightlife, Restaurants, Wine Bars, Pizza, Bars",2,free,True,4.0
iAw0VVcIb9wBuV8UWFhNdg,True,True,V6A 1T6,"Bars, Lounges, Vietnamese, Sandwiches, Nightlife, Restaurants",2,free,True,4.0
VV6AFZIfY9bm10TgSNs0sQ,True,True,V5K 1Z2,"Specialty Food, Food, Restaurants, Vietnamese, Ethnic Food",1,free,True,3.5
LUqK6BXPYpG3zAa9tsW5hA,True,True,V6X 2C7,"Restaurants, Food, Cafes, Chinese, Waffles, Desserts",1,free,True,2.5
_Trgsl8TD-Mmt2Sn6Di1vQ,True,True,V6E 4T9,"Restaurants, Bars, Steakhouses, Seafood, Nightlife",3,free,False,4.0
oFjfL8owpAE1xEDGofxqtw,True,True,V7B 1W2,"Burgers, Restaurants, Poutineries, Fast Food",1,free,False,2.5
fTQ-dRRP2zUpaKti_cHtWg,True,True,V6X 3A9,"Fast Food, Restaurants, Burgers, Coffee & Tea, Food",1,free,True,2.5
SaGYRAUO27ZjY0u55loZww,True,True,V3K 3P5,"Asian Fusion, Chinese, Restaurants, Korean, Hot Pot",2,free,True,4.0
GX9fwy6m2bB4x2yEUsHmeg,True,True,V3W 0E6,"Restaurants, Pakistani, Breakfast & Brunch, Vegetarian, Indian, Halal, Kebab",2,free,True,3.5
U8I_kmjjnEjiD6hxpSWcgQ,True,True,V3J 7T9,"Restaurants, Sushi Bars, Japanese",2,free,True,3.0
49Y_boAB74zfbf_c55mhvQ,True,True,V5X 3T4,"Chinese, Restaurants",2,no,True,3.0
qenYAXwuDKyHZsnWex60jQ,True,True,V6B 1Y4,"Restaurants, Sushi Bars",1,no,True,3.5
hdbyMnHNr4kxEWztHQJPBQ,True,False,V6Z 1B6,"Restaurants, Pizza",1,no,True,3.5
sKYsqgRZpzyzLiIVPcC0jA,True,True,V3T 2W1,"Pizza, Nightlife, Restaurants",2,free,True,2.0
9BIoGWLQY_Bd-Z8D-rX3ag,True,True,V7T 1E9,"Restaurants, Chinese",2,no,True,3.5
A2bK8SMYMQfNs3WgICHZyw,True,True,V7X 8A8,"Lounges, Canadian (New), American (New), Bars, Nightlife, American (Traditional), Restaurants",2,free,True,3.5
1O63rrhNJedv4Z4P1890Ig,True,True,V6J 1W9,"Desserts, Cocktail Bars, Food, American (New), American (Traditional), Bars, Comfort Food, Restaurants, Nightlife, Canadian (New)",2,free,True,3.0
dnwUsAAIV48zks5Y7ZA3Mg,True,False,V5T 3E8,"Tapas Bars, French, Tapas/Small Plates, Restaurants",2,no,True,3.5
mVJ_-ZloSJVWUrs0CetxPg,True,True,V5K 1Z8,"Burgers, American (Traditional), Breakfast & Brunch, Restaurants",2,free,True,3.0
KFmi3sAfI7LtLAugylydKQ,True,True,V3R 4G5,"Poke, Food, Japanese, Hawaiian, Restaurants",2,no,True,4.5
